ticker,K,M,S,T,r,q,ask,bid,mid,iv_ask,iv_mid,iv_bid,last_price,volume,volume_1d,open_interest,theo_iv,theo_price,parity,delta_last,gamma_last,theta_last,vega_last,delta_mid,gamma_mid,theta_mid,vega_mid,rho_mid,ival,true,ylast,days_ex,FF,x
SPX 5/16/25 C6065,6065,1.175797936992,5158.2,0.06774150177574821,0.04548025,0.01846128,1.0,0.550000011920929,0.7750000059604645,0.245964679718018,0.238659267425537,0.22930977401491798,1.70000004768372,,,212.0,0.243880827562129,0.965819740343884,,0.0158290006220341,0.00683912163967156,-0.216629012566671,0.575290225638884,0.00720277661457658,0.00307156168855727,-0.117791518568993,0.280492097139359,0.000245997071033344,,,1.70000004768372,24.7256481481481,5167.649727674457,0.16011655536546315
SPX 5/16/25 C6070,6070,1.17676726752538,5158.2,0.06774150177574821,0.04548025,0.01846128,1.0,0.5,0.75,0.246794261932373,0.238567638397217,0.22797877640581599,0.699999988079071,10.0,,225.0,0.244303621103065,0.944159565067257,,0.00669487426057458,0.00295067304248264,-0.107676132956203,0.264005793128175,0.00699225068092346,0.00299336132593453,-0.114670090377331,0.273298621177673,0.000238869775785133,,,1.12000000476837,24.7256481481481,5167.649727674457,0.16094061804085666
SPX 5/16/25 C6075,6075,1.17773659805876,5158.2,0.06774150177574821,0.04548025,0.01846128,0.949999988079071,0.5,0.7249999940395355,0.24622047424316398,0.238569450378418,0.229004714275891,1.64999997615814,,,3599.0,0.24473062780767701,0.923173120304737,,0.0153280002996325,0.00660132074272183,-0.211869552699877,0.559108750114069,0.00677908910438418,0.00291255372576416,-0.111529819667339,0.265958607196808,0.000231631624046713,,,1.64999997615814,24.7256481481481,5167.649727674457,0.16176400219606182
SPX 5/16/25 C6080,6080,1.17870592859215,5158.2,0.06774150177574821,0.04548025,0.01846128,0.949999988079071,0.5,0.7249999940395355,0.247695350646973,0.24001337051391602,0.23002998098604302,1.08000004291534,,,629.0,0.24516174798524698,0.902828077267588,,0.0109890000894666,0.00522907370072957,-0.149626423320159,0.419436763502965,0.00674491422250867,0.00288218725472689,-0.111664406955242,0.264691948890686,0.000230364079470746,,,1.08000004291534,24.7256481481481,5167.649727674457,0.16258670894752536
SPX 5/16/25 C6085,6085,1.17967525912553,5158.2,0.06774150177574821,0.04548025,0.01846128,0.949999988079071,0.5,0.7249999940395355,0.248515777587891,0.24081771850585898,0.231054763539949,1.54999995231628,,,103.0,0.245596882881038,0.88310775143831,,0.0144339995458722,0.00625823576777696,-0.201851569368229,0.531588076809389,0.00672387471422553,0.00286464137025177,-0.111745096743107,0.264013081789017,0.00022967514814809,,,1.54999995231628,24.7256481481481,5167.649727674457,0.1634087394089401
SPX 5/16/25 C6090,6090,1.1806445896589102,5158.2,0.06774150177574821,0.04548025,0.01846128,0.899999976158142,0.449999988079071,0.6749999821186065,0.24798944473266601,0.239925899505615,0.229496052209485,1.54999995231628,,,141.0,0.24603593460513098,0.863986667687931,,0.0143619999289513,0.00620545144408109,-0.202080298216092,0.529685532275217,0.00632144371047616,0.00272254599258304,-0.105309195816517,0.249987974762917,0.000215973064769059,,,1.54999995231628,24.7256481481481,5167.649727674457,0.16423009469125532
SPX 5/16/25 C6095,6095,1.18161392019229,5158.2,0.06774150177574821,0.04548025,0.01846128,0.899999976158142,0.449999988079071,0.6749999821186065,0.24905891418457,0.240975074768066,0.230511532784044,1.5,,,274.0,0.246478806067374,0.845442713167462,,0.0139499995857477,0.00603140655507741,-0.196867589188265,0.51553280805077,0.00629741232842207,0.00270156795158982,-0.105406530201435,0.249146491289139,0.000215134161408059,,,1.5,24.7256481481481,5167.649727674457,0.16505077590268458
SPX 5/16/25 C6100,6100,1.18258325072567,5158.2,0.06774150177574821,0.04548025,0.01846128,0.899999976158142,0.449999988079071,0.6749999821186065,0.25012811660766604,0.24202329635620098,0.231527360917733,0.560000002384186,3.0,6.0,12896.0,0.246925400918692,0.827454658046162,,0.00522998906672001,0.00223839020614209,-0.0903888449524597,0.210008245539312,0.00627369293943048,0.00268089538440108,-0.105504848062992,0.24831548333168,0.000214306084671989,,,0.800000011920929,24.7256481481481,5167.649727674457,0.1658707841487152
SPX 5/16/25 C6105,6105,1.18355258125905,5158.2,0.06774150177574821,0.04548025,0.01846128,0.899999976158142,0.449999988079071,0.6749999821186065,0.251514892578125,0.243322048187256,0.232493106246043,0.870000004768372,,,182.0,0.247375623498787,0.810002117266831,,0.00834400020539761,0.00370908216620012,-0.128037173693026,0.324859119774819,0.00624578539282084,0.00265608006156981,-0.105624347925186,0.247289523482323,0.000213289677049033,,,0.870000004768372,24.7256481481481,5167.649727674457,0.16669012053211768
SPX 5/16/25 C6110,6110,1.18452191179244,5158.2,0.06774150177574821,0.04548025,0.01846128,0.850000023841858,0.400000035762787,0.6250000298023225,0.250485172271729,0.24190670013427698,0.23066312789916998,1.47000002861023,,,419.0,0.2478293787903,0.793065514176074,,0.0136029999703169,0.00587405702561231,-0.194169162657944,0.505646092814763,0.00585250556468964,0.0025219302624464,-0.0990483239293098,0.233510404825211,0.000199973830603994,,,1.47000002861023,24.7256481481481,5167.649727674457,0.16750878615295373
SPX 5/16/25 C6115,6115,1.18549124232582,5158.2,0.06774150177574821,0.04548025,0.01846128,0.850000023841858,0.400000035762787,0.6250000298023225,0.25171180725097697,0.24307693481445297,0.23167080878025398,1.39999997615814,,,393.0,0.248286572379385,0.776628174917904,,0.0129720000550151,0.0056065068001037,-0.187045292204528,0.484790350290561,0.00582916615530849,0.00250095501542091,-0.0991602391004562,0.232657134532928,0.000199132991838269,,,1.39999997615814,24.7256481481481,5167.649727674457,0.16832678210858532
SPX 5/16/25 C6120,6120,1.1864605728592,5158.2,0.06774150177574821,0.04548025,0.01846128,0.850000023841858,0.399999976158142,0.625,0.252974224090576,0.244365634918213,0.232927856445312,0.5,2.0,,437.0,0.248747110422631,0.76066565060787,,0.0047335852868855,0.00206047180108726,-0.0821919962763786,0.192490711808205,0.0058041731826961,0.0024783001281321,-0.0992798656225204,0.231727257370949,0.000198220775928348,,,0.699999988079071,24.7256481481481,5167.649727674457,0.1691441094936844
SPX 5/16/25 C6125,6125,1.18742990339258,5158.2,0.06774150177574821,0.04548025,0.01846128,0.850000023841858,0.399999976158142,0.625,0.253792781829834,0.245153293609619,0.23369775772094703,0.600000023841858,9.0,,409.0,0.24921089962019402,0.745166975865522,,0.00553057389333844,0.00234855385497212,-0.0957673266530037,0.221667468547821,0.00578744430094957,0.00246401876211166,-0.0993591547012329,0.23117907345295,0.000197675341041759,,,1.35000002384186,24.7256481481481,5167.649727674457,0.16996076940024046
SPX 5/16/25 C6130,6130,1.1883992339259601,5158.2,0.06774150177574821,0.04548025,0.01846128,0.800000011920929,0.399999976158142,0.5999999940395355,0.252921371459961,0.244963970184326,0.234585094451904,1.29999995231628,,,317.0,0.249677847194992,0.730113349175564,,0.0120769999921322,0.00523657255024437,-0.176519515446206,0.455419028718004,0.00558134214952588,0.00238776090554893,-0.0960868820548058,0.223881557583809,0.000190676684724167,,,1.29999995231628,24.7256481481481,5167.649727674457,0.17077676291756969
SPX 5/16/25 C6135,6135,1.18936856445934,5158.2,0.06774150177574821,0.04548025,0.01846128,0.800000011920929,0.350000023841858,0.5750000178813934,0.25404391662411396,0.244802322387695,0.232467441558838,0.75,,15.0,301.0,0.250147860877744,0.715488749439737,,0.00744799990206957,0.00347580414018271,-0.112786535866505,0.296529108732479,0.00535182189196348,0.00230181775987148,-0.0924369171261787,0.215670481324196,0.000182844523806125,,,0.75,24.7256481481481,5167.649727674457,0.1715920911323245
SPX 5/16/25 C6140,6140,1.19033789499273,5158.2,0.06774150177574821,0.04548025,0.01846128,0.800000011920929,0.349999964237213,0.574999988079071,0.25515827178955097,0.24589931488037098,0.233506679534912,1.25,,,221.0,0.250620848897599,0.701277779976148,,0.0115860002115369,0.00503252370331585,-0.171279751782153,0.439926087843162,0.00533273490145802,0.00228432356379926,-0.0925477296113968,0.214971899986267,0.00018216272292193,,,1.25,24.7256481481481,5167.649727674457,0.1724067551285007
SPX 5/16/25 C6145,6145,1.1913072255261101,5158.2,0.06774150177574821,0.04548025,0.01846128,0.800000011920929,0.349999964237213,0.574999988079071,0.256190757751465,0.24692756652831999,0.234480381011963,1.25,,,193.0,0.251096719978118,0.687465642780729,,0.0115609997883439,0.00498768481483333,-0.171468797948368,0.43822045556992,0.00531467655673623,0.00226795999333262,-0.0926491618156433,0.214324429631233,0.00018153119890485,,,1.25,24.7256481481481,5167.649727674457,0.17322075598744782
SPX 5/16/25 C6150,6150,1.19227655605949,5158.2,0.06774150177574821,0.04548025,0.01846128,0.75,0.349999964237213,0.5499999821186066,0.255363597869873,0.246779937744141,0.235454921722412,0.660000026226044,12.0,10.0,4196.0,0.251575383338275,0.674040017331819,,0.00587695138528943,0.00240007341232001,-0.104241472252674,0.233899703782354,0.00510976370424032,0.00219129933975637,-0.0893517583608627,0.206956133246422,0.000174547909409739,,,0.75,24.7256481481481,5167.649727674457,0.17403409478787624
SPX 5/16/25 C6155,6155,1.1932458865928701,5158.2,0.06774150177574821,0.04548025,0.01846128,0.75,0.350000023841858,0.550000011920929,0.256385440826416,0.24779111862182598,0.236358330980446,1.20000004768372,,,101.0,0.252056748698212,0.660983394569353,,0.0110680004581809,0.0047885099450199,-0.166075526105548,0.422719032484439,0.00509098079055548,0.0021752140019089,-0.0894183367490768,0.206278756260872,0.000173892651218921,,,1.20000004768372,24.7256481481481,5167.649727674457,0.17484677260586645
SPX 5/16/25 C6160,6160,1.19421521712625,5158.2,0.06774150177574821,0.04548025,0.01846128,0.75,0.350000023841858,0.550000011920929,0.257526721954346,0.248801517486572,0.237330659117414,1.14999997615814,,,308.0,0.25254072628934504,0.648282717728699,,0.0106509998440742,0.00463418665405576,-0.160477443341637,0.408910527469653,0.00507244700565934,0.0021593573037535,-0.0894860401749611,0.205610021948814,0.000173246007761918,,,1.14999997615814,24.7256481481481,5167.649727674457,0.1756587905148781
SPX 5/16/25 C6165,6165,1.19518454765963,5158.2,0.06774150177574821,0.04548025,0.01846128,0.75,0.300000011920929,0.5250000059604645,0.258529777526855,0.24856952667236298,0.2347021484375,1.14999997615814,,,513.0,0.253027226868528,0.635929068110303,,0.0106309996917844,0.00459308176069249,-0.160612138155322,0.407279964620919,0.00486490037292242,0.00208241352811456,-0.0860764309763908,0.198098704218864,0.000166174359037541,,,1.14999997615814,24.7256481481481,5167.649727674457,0.17647014958575738
SPX 5/16/25 C6170,6170,1.19615387819302,5158.2,0.06774150177574821,0.04548025,0.01846128,0.75,0.300000011920929,0.5250000059604645,0.25978666305542,0.24981704711914102,0.235601406097412,0.649999976158142,,1.0,202.0,0.253516161735913,0.623908421022532,,0.006438999902457,0.00302599939214219,-0.100686961607002,0.261810361749686,0.00484398007392883,0.00206407089717686,-0.0861534997820854,0.197301208972931,0.000165411896887235,,,0.649999976158142,24.7256481481481,5167.649727674457,0.17728085088674608
SPX 5/16/25 C6175,6175,1.1971232087264,5158.2,0.06774150177574821,0.04548025,0.01846128,0.75,0.300000011920929,0.5250000059604645,0.260818881988525,0.250831851959229,0.23661655426025402,0.449999988079071,11.0,5.0,2410.0,0.25400744275612697,0.612210856594799,,0.00431364495307207,0.00191697896770839,-0.0752219082004456,0.1785586012599,0.00482845213264227,0.00204984471201897,-0.0862512290477753,0.196737319231033,0.000164868572028354,,,0.620000004768372,24.7256481481481,5167.649727674457,0.1780908954834906
SPX 5/16/25 C6180,6180,1.1980925392597799,5158.2,0.06774150177574821,0.04548025,0.01846128,0.699999988079071,0.300000011920929,0.5,0.259454498291016,0.25012811660766604,0.23756619783569502,1.10000002384186,,,315.0,0.254500982382404,0.600819850385338,,0.0101220002397895,0.00436743690237753,-0.155448049157054,0.390865780485339,0.00462167803198099,0.00197687419131398,-0.0826785117387772,0.189263492822647,0.000157881309860386,,,1.10000002384186,24.7256481481481,5167.649727674457,0.17890028443904918
SPX 5/16/25 C6185,6185,1.19906186979316,5158.2,0.06774150177574821,0.04548025,0.01846128,0.699999988079071,0.300000011920929,0.5,0.260608558654785,0.251301193237305,0.23852095321784098,1.10000002384186,,,333.0,0.254996693683335,0.58972988924141,,0.0100830001756549,0.00432986153801549,-0.155589101453634,0.389372109505286,0.00461083278059959,0.00196356209926307,-0.0828819498419762,0.188845217227936,0.000157476315507665,,,1.10000002384186,24.7256481481481,5167.649727674457,0.1797090188139009
SPX 5/16/25 C6190,6190,1.2000312003265399,5158.2,0.06774150177574821,0.04548025,0.01846128,0.699999988079071,0.300000011920929,0.5,0.261629734039307,0.25221670150756803,0.239474738398318,1.10000002384186,,,796.0,0.255494490371854,0.578928820734343,,0.0100210001692176,0.00429290842193034,-0.155733045854295,0.387900936708058,0.00458327773958445,0.00194599619135261,-0.0827314183115959,0.187837615609169,0.000156525013153441,,,1.10000002384186,24.7256481481481,5167.649727674457,0.18051709966595444
SPX 5/16/25 C6195,6195,1.20100053085992,5158.2,0.06774150177574821,0.04548025,0.01846128,0.699999988079071,0.300000011920929,0.5,0.26289676666259804,0.253501853942871,0.2404275505977,1.04999995231628,,,183.0,0.25599428683611,0.568406653721598,,0.00962600018829107,0.00414518569069373,-0.14996930439914,0.374175102560017,0.00457106716930866,0.00193152599968016,-0.0829350650310516,0.187354773283005,0.000156061927555129,,,1.04999995231628,24.7256481481481,5167.649727674457,0.18132452805055538
SPX 5/16/25 C6200,6200,1.20196986139331,5158.2,0.06774150177574821,0.04548025,0.01846128,0.699999988079071,0.300000011920929,0.5,0.263664112091064,0.254245052337646,0.24137938199389,0.550000011920929,3.0,2.0,8474.0,0.256495998171885,0.558153779440842,,0.00480173015967011,0.00192222454316855,-0.0903303810030177,0.194701196616068,0.0045572123490274,0.00192066817544401,-0.082964614033699,0.18688377737999,0.000155610119691119,,,0.629999995231628,24.7256481481481,5167.649727674457,0.18213130502049554
SPX 5/16/25 C6205,6205,1.2029391919266899,5158.2,0.06774150177574821,0.04548025,0.01846128,0.699999988079071,0.25,0.4749999940395355,0.26467643737793,0.253872356414795,0.23813251495361298,1.04999995231628,,,206.0,0.25699954021626,0.548160956619242,,0.00953499972820282,0.00407584000664447,-0.150250926478301,0.371407775289385,0.00435400940477848,0.00184669648297131,-0.079474963247776,0.179422810673714,0.000148689490742981,,,1.04999995231628,24.7256481481481,5167.649727674457,0.18293743162602027
SPX 5/16/25 C6210,6210,1.20390852246007,5158.2,0.06774150177574821,0.04548025,0.01846128,0.649999976158142,0.25,0.449999988079071,0.263409843444824,0.253310947418213,0.239113210035528,0.550000011920929,,1.0,410.0,0.25750482958213,0.53842088902832,,0.00557800009846687,0.0026965361673626,-0.0875566641646467,0.231384089158614,0.00415164371952415,0.00177364621777087,-0.0759409815073013,0.171967461705208,0.000141816126415506,,,0.550000011920929,24.7256481481481,5167.649727674457,0.18374290891483702
SPX 5/16/25 C6215,6215,1.20487785299345,5158.2,0.06774150177574821,0.04548025,0.01846128,0.649999976158142,0.25,0.449999988079071,0.264413032531738,0.254281616210938,0.240048375024285,1.0,,,179.0,0.25801178369334,0.528920252675709,,0.00908999983221292,0.0038976993971104,-0.14454110035013,0.356371718182654,0.0041360929608345,0.00176095333881676,-0.0759713500738144,0.171391025185585,0.000141274547786452,,,1.0,24.7256481481481,5167.649727674457,0.18454773793212412
SPX 5/16/25 C6220,6220,1.20584718352683,5158.2,0.06774150177574821,0.04548025,0.01846128,0.649999976158142,0.25,0.449999988079071,0.265540428161621,0.255368804931641,0.2360315941204,1.0,,,478.0,0.25852032082014,0.51965560093839,,0.00908400025218725,0.00386521651214981,-0.144653676087852,0.355035093071975,0.00411829026415944,0.00174673472065479,-0.0759902819991112,0.170711010694504,0.000140637319418602,,,1.0,24.7256481481481,5167.649727674457,0.18535191972053783
SPX 5/16/25 C6225,6225,1.20681651406022,5158.2,0.06774150177574821,0.04548025,0.01846128,0.649999976158142,0.199999988079071,0.42499998211860646,0.26653440475463896,0.254855251312256,0.236948481766272,0.949999988079071,,,2455.0,0.259030360114611,0.510618959509435,,0.00868299975991249,0.00372158783421047,-0.138731661804465,0.341296999882975,0.00391581235453486,0.00167300633620471,-0.0724291428923607,0.163176625967026,0.000133741414174438,,,0.949999988079071,24.7256481481481,5167.649727674457,0.18615545532022096
SPX 5/16/25 C6230,6230,1.2077858445936,5158.2,0.06774150177574821,0.04548025,0.01846128,0.649999976158142,0.25,0.449999988079071,0.26765083312988297,0.257396583557129,0.24279782051859702,0.519999980926514,,9.0,499.0,0.259541821645928,0.501798144476476,,0.00499100005254149,0.00225576810551127,-0.0846866493616947,0.207091372611038,0.00409971829503775,0.0017259786836803,-0.0762780532240868,0.170021936297417,0.000139980737003498,,,0.519999980926514,24.7256481481481,5167.649727674457,0.18695834576881148
SPX 5/16/25 C6240,6240,1.20972450566036,5158.2,0.06774150177574821,0.04548025,0.01846128,0.649999976158142,0.25,0.449999988079071,0.26984758377075196,0.259538021087646,0.24465972301625802,1.0,,,725.0,0.260568696489153,0.484787213333569,,0.00899500027298927,0.00380191327863353,-0.144972353788115,0.35282642901277,0.00406353548169136,0.00169821013696492,-0.076278068125248,0.168645799160004,0.000138696312205866,,,1.0,24.7256481481481,5167.649727674457,0.18856219535078594
SPX 5/16/25 C6250,6250,1.21166316672712,5158.2,0.06774150177574821,0.04548025,0.01846128,0.600000023841858,0.199999988079071,0.4000000059604645,0.269268665313721,0.258136806488037,0.241522080543731,0.579999983310699,,29.0,4041.0,0.26160032554743,0.468568984629623,,0.00561599992215633,0.00259212651812403,-0.0921758577622089,0.232688694569944,0.00366454059258103,0.00155639334116131,-0.0690489709377289,0.153757408261299,0.000125141275930218,,,0.579999983310699,24.7256481481481,5167.649727674457,0.19016347671775974
SPX 5/16/25 C6260,6260,1.21360182779389,5158.2,0.06774150177574821,0.04548025,0.01846128,0.600000023841858,0.199999988079071,0.4000000059604645,0.27117620652352203,0.259978719222586,0.243345723450269,0.850000023841858,,,857.0,0.262636105828835,0.453089455578487,,0.00771000003442168,0.00329785525422407,-0.127317595970693,0.308079176776045,0.0036416940856725,0.001537702861242,-0.0691066235303879,0.152935162186623,0.000124380021588877,,,0.850000023841858,24.7256481481481,5167.649727674457,0.1917621980814569
SPX 5/16/25 C6270,6270,1.21554048886065,5158.2,0.06774150177574821,0.04548025,0.01846128,0.600000023841858,0.199999988079071,0.4000000059604645,0.273232135772705,0.261955661773682,0.23895344362295698,0.850000023841858,,,721.0,0.263675452116385,0.438302793438448,,0.00764199998229742,0.0032446831308782,-0.127444174991855,0.305760296990651,0.00361426384188235,0.0015148090897128,-0.0691899731755257,0.151863172650337,0.000123388890642673,,,0.850000023841858,24.7256481481481,5167.649727674457,0.19335836761427902
SPX 5/16/25 C6275,6275,1.21650981939403,5158.2,0.06774150177574821,0.04548025,0.01846128,0.600000023841858,0.199999988079071,0.4000000059604645,0.274467277526855,0.263138008117676,0.246050568637921,0.800000011920929,,,944.0,0.264196284708526,0.431154148375316,,0.00724999979138374,0.00310572246875816,-0.121224376892942,0.291877309786387,0.00359905371442437,0.00150230585131794,-0.0692210868000984,0.151260316371918,0.000122835015645251,,,0.800000011920929,24.7256481481481,5167.649727674457,0.19415549798729734
SPX 5/16/25 C6280,6280,1.21747914992741,5158.2,0.06774150177574821,0.04548025,0.01846128,0.600000023841858,0.199999988079071,0.4000000059604645,0.27521183013916,0.263848667144775,0.24695384688732103,0.300000011920929,1.0,1.0,798.0,0.264717797837005,0.424163919227352,,0.00286743999458849,0.00127813908029746,-0.0538142857168393,0.123781842782063,0.00358868204057217,0.00149438355583698,-0.0692382380366325,0.150898084044456,0.000122498167911544,,,0.5,24.7256481481481,5167.649727674457,0.19495199344955694
SPX 5/16/25 C6290,6290,1.21941781099418,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.150000035762787,0.35000002384185797,0.27450740814208996,0.262148780822754,0.24250931497661601,0.419999986886978,1.0,,741.0,0.26576259582178996,0.410634998209045,,0.00364794884808362,0.00145799247399575,-0.0725084443408246,0.152394517346114,0.00319324433803558,0.00135423347819597,-0.0618237853050232,0.13588348031044,0.000109052874904592,,,0.800000011920929,24.7256481481481,5167.649727674457,0.19654308368179893
SPX 5/16/25 C6300,6300,1.22135647206094,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.150000035762787,0.35000002384185797,0.276466426849365,0.2640087890625,0.24426879577442,0.349999994039536,3.0,58.0,6327.0,0.266809318948618,0.397677201354738,,0.00312002538703382,0.00128444388974458,-0.0620352923870087,0.132487326860428,0.00317052868194878,0.0013360814191401,-0.0618557631969452,0.135013312101364,0.000108262189314701,,,0.400000005960464,24.7256481481481,5167.649727674457,0.19813164636693673
SPX 5/16/25 C6310,6310,1.2232951331277,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.150000035762787,0.35000002384185797,0.278589477539062,0.266094589233398,0.246025327925549,0.75,,,252.0,0.267857460661806,0.385255839942176,,0.0067030000500381,0.00283267560390277,-0.115516633052039,0.272290706155267,0.00315808551385999,0.00132095022127032,-0.062114492058754,0.13452073931694,0.000107806343294214,,,0.75,24.7256481481481,5167.649727674457,0.19971768952257146
SPX 5/16/25 C6320,6320,1.22523379419447,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.150000035762787,0.35000002384185797,0.280470352172852,0.26792058944702096,0.247778849962063,0.699999988079071,,,278.0,0.26890653536686,0.373338803507501,,0.00629100017249584,0.00267713832944456,-0.109186529150202,0.257489844601587,0.00313349976204336,0.00130275043193251,-0.0620936304330826,0.133577734231949,0.000106952800706495,,,0.699999988079071,24.7256481481481,5167.649727674457,0.20130122112821566
SPX 5/16/25 C6325,6325,1.22620312472785,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.150000035762787,0.35000002384185797,0.281438617706299,0.268855495452881,0.240339181649026,0.449999988079071,,19.0,775.0,0.269431276643751,0.367560028932265,,0.00420900015160441,0.0018667602866722,-0.0755602441430637,0.178649703645445,0.0031236985232681,0.00129456433933228,-0.0621312893927097,0.13320155441761,0.000106610816146713,,,0.449999988079071,24.7256481481481,5167.649727674457,0.20209204758303362
SPX 5/16/25 C6330,6330,1.22717245526123,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.100000023841858,0.3250000178813935,0.282404899597168,0.267853736877441,0.24124891281127903,0.699999988079071,,,429.0,0.269956078701183,0.361897519923173,,0.00623700022697449,0.00263817438316298,-0.109385358980911,0.255858134193518,0.00292719923891127,0.00122553622350097,-0.058317132294178,0.12562920153141,9.99245894490741e-05,,,0.699999988079071,24.7256481481481,5167.649727674457,0.20288224912553457
SPX 5/16/25 C6340,6340,1.22911111632799,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.0999999642372131,0.32499998807907104,0.284569435119629,0.269938812255859,0.24315135955810502,0.25,,,248.0,0.27100564768400803,0.350900989283943,,0.00246699992567301,0.00115036782228706,-0.0459295403820544,0.109292567048505,0.00290740397758782,0.00120865378994495,-0.0583941973745823,0.124839015305042,9.92143104667775e-05,,,0.25,24.7256481481481,5167.649727674457,0.20446078141858426
SPX 5/16/25 C6350,6350,1.23104977739476,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.25,0.4000000059604645,0.286238136291504,0.277175884246826,0.264837900742121,0.25,1.0,,4015.0,0.272054820750872,0.340327182304239,,0.00235205539502203,0.00103492047665637,-0.0463505346391615,0.103552581565314,0.00344200897961855,0.00137021020054817,-0.0700070559978485,0.145348101854324,0.000117373041575775,,,0.300000011920929,24.7256481481481,5167.649727674457,0.20603682587404992
SPX 5/16/25 C6360,6360,1.23298843846152,5158.2,0.06774150177574821,0.04548025,0.01846128,0.550000011920929,0.100000023841858,0.3250000178813935,0.288480472564697,0.273640899658203,0.24625579973487302,0.649999976158142,,,1158.0,0.273103197679278,0.330151316095192,,0.00575299980118871,0.0024126784304296,-0.103139888749922,0.237757110590019,0.00287281279452145,0.00117950385902077,-0.0585468448698521,0.123498998582363,9.80068871285766e-05,,,0.649999976158142,24.7256481481481,5167.649727674457,0.20761039032148038
SPX 5/16/25 C6370,6370,1.23492709952828,5158.2,0.06774150177574821,0.04548025,0.01846128,0.5,0.0999999642372131,0.29999998211860657,0.287323780059814,0.273152961730957,0.248004417419434,0.649999976158142,,,564.0,0.27415039941359803,0.320351492665495,,0.00571299996227026,0.00237850644062645,-0.103293501263422,0.236258081155575,0.00267198728397489,0.00110680924262851,-0.0546864159405231,0.115703217685223,9.11891111172736e-05,,,0.649999976158142,24.7256481481481,5167.649727674457,0.2091814825535217
SPX 5/16/25 C6375,6375,1.23589643006167,5158.2,0.06774150177574821,0.04548025,0.01846128,0.5,0.100000023841858,0.300000011920929,0.28823902130127,0.274071350097656,0.24878292715666,0.349999994039536,,2.0,580.0,0.274673446851895,0.315586193095632,,0.00329999998211861,0.00148116531783184,-0.0613147466920295,0.143643007621686,0.00266442494466901,0.00110028055496514,-0.0547271631658077,0.115407444536686,9.0924819232896e-05,,,0.349999994039536,24.7256481481481,5167.649727674457,0.20996610401393945
SPX 5/16/25 C6380,6380,1.23686576059505,5158.2,0.06774150177574821,0.04548025,0.01846128,0.5,0.100000023841858,0.300000011920929,0.289171848297119,0.274902763366699,0.249623909973505,0.649999976158142,,,809.0,0.275196067797873,0.310907407638313,,0.00567399989813566,0.00234516627193046,-0.103445848993328,0.234784069299464,0.00264959130436182,0.00109143578447402,-0.0546117424964905,0.114827014505863,9.04135522432625e-05,,,0.649999976158142,24.7256481481481,5167.649727674457,0.21075011032614818
SPX 5/16/25 C6390,6390,1.23880442166181,5158.2,0.06774150177574821,0.04548025,0.01846128,0.5,0.0999999642372131,0.29999998211860657,0.291069316864014,0.276787967681885,0.251399936676025,0.600000023841858,,,506.0,0.27623986522576,0.301800225692563,,0.00528000015765429,0.00220069098753991,-0.0967646652223902,0.220103053599484,0.0026393395382911,0.00108021288178861,-0.0547899901866913,0.114425629377365,9.00508093764074e-05,,,0.600000023841858,24.7256481481481,5167.649727674457,0.21231628135889308
SPX 5/16/25 C6400,6400,1.24074308272857,5158.2,0.06774150177574821,0.04548025,0.01846128,0.5,0.0500000007450581,0.27500000037252903,0.29296617507934597,0.27633478164672903,0.239701314787797,0.330000013113022,2.0,50.0,6994.0,0.27728147421710303,0.29301343978721,,0.00279355817474425,0.00109170071681054,-0.0596393245302647,0.119868166539536,0.00243907235562801,0.00100749253761023,-0.0508664548397064,0.106547720730305,8.32330697448924e-05,,,0.300000011920929,24.7256481481481,5167.649727674457,0.21388000333507592
SPX 5/16/25 C6410,6410,1.2426817437953401,5158.2,0.06774150177574821,0.04548025,0.01846128,0.5,0.0500000007450581,0.27500000037252903,0.294796657562256,0.278126029968262,0.241338009580031,0.600000023841858,,,768.0,0.2783205969306,0.28452884354102,,0.00521299988031387,0.00214234418928757,-0.0971376893421523,0.217608875043536,0.00242410250939429,0.000995444250293076,-0.050906103104353,0.105955943465233,8.27114126877859e-05,,,0.600000023841858,24.7256481481481,5167.649727674457,0.21544128390202838
SPX 5/16/25 C6420,6420,1.2446204048621,5158.2,0.06774150177574821,0.04548025,0.01846128,0.5,0.0500000007450581,0.27500000037252903,0.296726608276367,0.27991083145141604,0.24292426829779099,0.600000023841858,,,201.0,0.27935695462181104,0.276332349491325,,0.00515899993479252,0.00211087575283557,-0.0972209519022288,0.216101992464077,0.00240916945040226,0.000983582343906164,-0.0509413965046406,0.105365194380283,8.2191196270287e-05,,,0.600000023841858,24.7256481481481,5167.649727674457,0.21700013067131946
